enviorment change rate,planned master run,master run,apex evolution rate,fitness,max species,fit sigma left,fit sigma right,fit r2
0.76,8127,8127,0.143,2127.635899841915,126.0,0.00010014134035018913,0.0009361813271636596,0.1787657134988616
0.77,8128,8128,0.143,2243.3260779174616,113.0,6.567429439184292e-05,0.0005292689333589669,0.17055637201736573
0.78,8129,8129,0.155,2154.156162325299,114.0,0.00011130992732289538,0.000500629501211848,0.14405355631341343
0.79,8130,8130,0.155,2057.1352660956854,152.0,0.00015095864853958128,0.0008126018896330382,0.1412346934910763
0.8,8131,8131,0.155,2427.594008412671,120.0,0.00010704571097181143,0.000341399658124457,0.18448230867787996
0.81,8132,8132,0.167,2403.1598729907205,121.0,0.00012998343681460762,0.00030263321236424437,0.1726403914724377
0.82,8133,8133,0.155,2105.525139557473,115.0,0.00013637977381221312,0.0006632263329754904,0.15303219681313918
0.83,8134,8134,0.155,1915.9481272976138,122.0,0.00014746169521258953,0.0005672875448578225,0.11469017639538082
0.84,8135,8135,0.155,2359.4248990091146,115.0,0.00010456599974794655,0.0003898906475724341,0.1742901903676214
0.85,8136,8136,0.155,2510.6783084161416,121.0,7.531606424047322e-05,0.00034407728882937516,0.22406074110139929
0.86,8137,8137,0.167,2363.522658624027,112.0,0.00013203037809865993,0.00031223982174708505,0.17321458705088555
0.87,8138,8138,0.155,2259.422739047126,122.0,9.977757399322306e-05,0.0004282111045737999,0.16376043609286617
0.88,8139,8139,0.167,1998.4073877943854,131.0,0.00030697982635211106,0.0008487558335763927,0.1299667209939004
0.89,8140,8140,0.155,2005.7842583217544,120.0,0.00013426540139772734,0.0007753901398670038,0.1588663448135902
0.9,8141,8141,0.155,2205.5075362414254,154.0,0.00011130992732289538,0.0004022671052784149,0.15229973639874117
0.91,8142,8142,0.155,2253.2565724227125,113.0,0.0001029448541837618,0.0004487613845569456,0.16027135201958886
0.92,8143,8143,0.143,1963.7799827322642,138.0,8.302008708392064e-05,0.0009658989125248664,0.14298337000071037
0.93,8144,8144,0.167,2187.436965793537,126.0,0.0001555698043118743,0.000373702135887129,0.13868225192634775
0.94,8145,8145,0.155,2245.2684366054664,123.0,8.534428168517395e-05,0.0004215723067390563,0.16597977262296293
0.95,8146,8146,0.155,2443.446358435146,120.0,7.243075112997355e-05,0.00030842888834138127,0.19310049819297403
0.96,8147,8147,0.155,2183.66319187439,107.0,8.402114123783969e-05,0.0003662683673983498,0.14939989162269507
0.97,8148,8148,0.143,2071.2233134209914,108.0,6.415295100083359e-05,0.0005129850401873561,0.1418334872409477
0.98,8149,8149,0.155,1981.1651389373794,116.0,0.0001029448541837618,0.0005498339419806914,0.12515368292533946
0.99,8150,8150,0.167,2354.27153720655,124.0,9.6595488112714e-05,0.0002712786582986938,0.17395473118484506
1.0,8151,8151,0.155,2198.6858638311755,130.0,8.805339999642463e-05,0.0007060007564608208,0.18438052246108905
1.01,8152,8152,0.155,2286.946491787416,112.0,6.24392103220979e-05,0.0004022671052784149,0.18661407744181702
1.02,8153,8153,0.167,2073.2208773198095,105.0,0.00015435915048987747,0.0005068152567041719,0.13674415185713207
1.03,8154,8154,0.155,2139.2670115874816,127.0,9.300292540067039e-05,0.0004702978930682049,0.1547264659961204
1.04,8155,8155,0.155,2333.85682329343,120.0,5.957991070719797e-05,0.00034407728882937516,0.1958453124079803
1.05,8156,8156,0.167,2115.7716728387345,122.0,0.00012115788542035293,0.0003297909774096389,0.13423516083001608
1.06,8157,8157,0.155,2084.8021892490733,104.0,9.300292540067039e-05,0.000396030531871079,0.1432387025726457
1.07,8158,8158,0.167,2165.6554282382453,121.0,0.00012115788542035293,0.00037079396279337645,0.15144684731078462
1.08,8159,8159,0.167,2207.478427671375,128.0,0.00010444462568622292,0.0003272245236622224,0.15103860049918594
1.09,8160,8160,0.155,2266.480116000803,111.0,6.857605686931514e-05,0.0003012841408382731,0.16460413938326934
1.1,8161,8161,0.155,1961.8394135575802,109.0,9.82306660893716e-05,0.0005672875448578225,0.13284360994959532
1.11,8162,8162,0.143,2209.8687217059987,117.0,4.091914561593265e-05,0.0003842080425362281,0.1630298190125563
1.12,8163,8163,0.167,2297.846480240729,106.0,8.134155627203017e-05,0.00022489790687052827,0.16259398505199107
1.13,8164,8164,0.155,1972.71645410468,116.0,0.0001029448541837618,0.0005498339419806914,0.1363980363119851
1.14,8165,8165,0.167,2304.4520298571033,105.0,8.524521906311722e-05,0.0002887746285816309,0.17680169581116845
1.15,8166,8166,0.155,2286.9574036431623,122.0,5.729744017160273e-05,0.0003012841408382731,0.16363205400086733
1.16,8167,8167,0.155,2233.886947283455,113.0,5.774682956454925e-05,0.0002874873355386799,0.1643431841839843
1.17,8168,8168,0.167,2167.386526772959,105.0,9.81166457103017e-05,0.0003825642266525337,0.15431569136458723
1.18,8169,8169,0.143,1920.0745256852556,118.0,5.8870057017699336e-05,0.0006535598961851317,0.14069491795748146
1.19,8170,8170,0.155,2345.0224669944187,132.0,5.2579086655368976e-05,0.00028525009134411984,0.18920743935461692
1.2,8171,8171,0.155,2230.1678005314097,119.0,5.136109342484883e-05,0.000341399658124457,0.17524478641648877
1.21,8172,8172,0.155,2256.759637575871,129.0,5.51024097090795e-05,0.00031328593659469677,0.16155744913604653
1.22,8173,8173,0.143,1994.8530433921856,117.0,4.95735582396476e-05,0.0005089929589330467,0.1499056161058805
1.23,8174,8174,0.155,2390.8945080507765,172.0,4.862770589320999e-05,0.0002597231637534223,0.19049243069516264
1.24,8175,8175,0.155,2238.844410718356,116.0,4.091914561593265e-05,0.0003232306997437603,0.16834481889261632
1.25,8176,8176,0.155,2269.2885815693203,123.0,6.219578291047442e-05,0.0005065307633525993,0.21150281091797574
1.26,8177,8177,0.143,2130.825280636244,111.0,3.5000000000000004e-05,0.0004219699839042964,0.17573947607226137
1.27,8178,8178,0.155,2297.8266155377364,107.0,5.340708678977183e-05,0.00027647386866813385,0.1801436373870562
1.28,8179,8179,0.155,2220.4563376534893,122.0,6.569183879888811e-05,0.00030722643806099586,0.16745058282736147
1.29,8180,8180,0.155,1984.6348325285562,115.0,7.770685275888716e-05,0.0004022671052784149,0.13179870658045145
1.3,8181,8181,0.178,2202.7315265897414,124.0,0.00010903166693136482,0.0002390470705133548,0.14450951558272151
1.31,8182,8182,0.155,1990.2199363604898,121.0,5.774682956454925e-05,0.000408601890426349,0.14503190973755664
1.32,8183,8183,0.167,1883.7770544669918,141.0,0.00010945702792815688,0.0004335020616300253,0.117266354447081
