enviorment change rate,planned master run,master run,apex evolution rate,fitness,max species,fit sigma left,fit sigma right,fit r2
0.39,4193,4193,0.056,1177.1534824307664,561.0,3.5,0.09480208017679696,0.8279494536092427
0.4,4194,4194,0.053,1217.951858827064,559.0,0.09327184067724421,0.08195559690056607,0.83225771283048
0.41,4195,4195,0.051,1233.1037490597896,544.0,3.5,0.08537736267922863,0.8237479667685302
0.42,4196,4196,0.081,1029.6760265597172,557.0,0.5713592935888544,0.08537419784877893,0.7919141266300214
0.43,4197,4197,0.154,868.2958607560747,561.0,3.5,0.06545251908915756,0.6904657082161083
0.44,4198,4198,0.117,939.5779496233338,562.0,3.5,0.07937430625524763,0.7342522138236343
0.45,4199,4199,0.088,1027.5128693942431,547.0,3.5,0.09037408624745061,0.8385264318866382
0.46,4200,4200,0.068,1064.8614087442554,557.0,3.5,0.11409002027930136,0.8239840141150773
0.47,4201,4201,0.158,962.8327954260695,568.0,3.5,0.041980146141208964,0.8101399858940704
0.48,4202,4202,0.164,1024.9665886071393,556.0,3.5,0.03276741657254722,0.7769281922579379
0.49,4203,4203,0.165,1029.3859756863421,553.0,3.5,0.05442954339616226,0.7494295761704097
0.5,4204,4204,0.164,1077.1636587649139,552.0,1.2092296317235063,0.07101365087925995,0.7344415231677286
0.51,4205,4205,0.088,752.6738197922775,554.0,3.5,0.14697840845755927,0.681731495721645
0.52,4206,4206,0.083,788.73061044977,559.0,3.5,0.1426345612066078,0.6930843267421305
0.53,4207,4207,0.051,881.1448042821507,560.0,0.005502983058283514,0.1327525994722883,0.7066833271601796
0.54,4208,4208,0.064,790.9985621613476,555.0,3.5,0.1559827196131403,0.6954352352633367
0.55,4209,4209,0.081,761.7182429599522,545.0,3.5,0.15309035417120212,0.6989592032000995
0.56,4210,4210,0.171,712.6091295173189,555.0,3.5,0.07762604078284534,0.6987278163583901
0.57,4211,4211,0.184,717.643147783235,557.0,3.5,0.0567455103027661,0.6544332080329767
0.58,4212,4212,0.161,687.8073067829386,548.0,3.5,0.09490226963235422,0.650762311237724
0.59,4213,4213,0.163,666.3024261327823,564.0,3.5,0.10165580519404434,0.6229414634696198
0.6,4214,4214,0.164,682.6416716920396,556.0,3.5,0.09936596240291913,0.6096937964632354
0.61,4215,4215,0.191,691.7397060002578,552.0,3.5,0.06513948028628176,0.6136790521573168
0.62,4216,4216,0.068,705.1277668274992,562.0,3.5,0.18320772178927547,0.6389481055144959
0.63,4217,4217,0.169,669.7712699041087,558.0,3.5,0.0907455641864213,0.6974500550510876
0.64,4218,4218,0.065,677.6258726699976,562.0,3.5,0.1965937862705315,0.6401946021131356
0.65,4219,4219,0.17,656.6584650653207,561.0,3.5,0.1003047827585828,0.6117304508929444
0.66,4220,4220,0.059,679.6197218050341,557.0,3.5,0.21343763274930064,0.606146870796088
0.67,4221,4221,0.198,726.1465351122754,564.0,0.6111810410851076,0.04733774727344261,0.6431113748131844
0.68,4222,4222,0.162,631.9781551625518,553.0,3.5,0.11726954113963622,0.580334090101077
0.69,4223,4223,0.186,711.008235299642,551.0,0.31381529494619126,0.06894959355629589,0.5747605297800804
0.7,4224,4224,0.199,776.1085915964783,567.0,0.3332343513895433,0.03668416635506964,0.6286036473932963
0.71,4225,4225,0.183,747.6196500573348,553.0,0.2716266491993406,0.05853135964880936,0.5997389651997513
0.72,4226,4226,0.173,664.64159659205,556.0,0.42689461300361753,0.09708169464939245,0.6102452236499252
0.73,4227,4227,0.173,677.6052825509124,555.0,0.2756238778257909,0.09263600017803557,0.5783270954213892
0.74,4228,4228,0.171,628.2517234283741,560.0,1.355625655384734,0.11630311263317553,0.5719345503004953
0.75,4229,4229,0.179,766.6858295890315,553.0,0.15337350586953885,0.0599020563026451,0.5690747016193329
0.76,4230,4230,0.201,674.2386558798592,554.0,0.5857896588826537,0.05161991998256199,0.6072946047473067
0.77,4231,4231,0.165,584.6434233065545,565.0,3.5,0.12374167742850442,0.5657478545740193
0.78,4232,4232,0.179,634.6014560821444,553.0,0.2902003288988321,0.08931102102115662,0.5499839233961907
0.79,4233,4233,0.176,785.0114831067991,548.0,0.12419409994364956,0.05495885469395341,0.5467747962731769
0.8,4234,4234,0.172,674.254876805698,551.0,0.18973711127006626,0.0948792184904238,0.5423807530414899
0.81,4235,4235,0.172,850.9619983511179,553.0,0.07272281172254956,0.045169279486789546,0.5061102145210441
0.82,4236,4236,0.188,719.0334291375917,558.0,0.18037607999912736,0.060279131694179235,0.5536496490939973
0.83,4237,4237,0.205,859.5047042998556,569.0,0.1116660042845597,0.024222313480850043,0.5753088920786651
0.84,4238,4238,0.169,992.2565005369621,566.0,0.034841878294793634,0.028610183402126965,0.5480551131551397
0.85,4239,4239,0.188,1165.5633383347633,557.0,0.022401020247726132,0.011348256208565886,0.5922113967680068
0.86,4240,4240,0.161,599.8540788469239,552.0,0.20301056474215334,0.13501510807879563,0.49762476359630603
0.87,4241,4241,0.194,882.6278028297647,556.0,0.067111379449886,0.02563872716397703,0.5792333159040801
0.88,4242,4242,0.163,589.5724440234459,552.0,0.20788291512420595,0.13206726789874135,0.4994658786200441
0.89,4243,4243,0.168,1257.136710851035,563.0,0.006316482229296104,0.006052462361291767,0.4447472872989042
0.9,4244,4244,0.175,626.6439111130702,555.0,0.1763156636000682,0.11349312746789005,0.502290017777473
0.91,4245,4245,0.158,601.9219629732663,548.0,0.14808302690445677,0.13751324408643925,0.4536750454985924
0.92,4246,4246,0.186,819.9092593164644,552.0,0.07534267954580533,0.0432319080319776,0.545055428587861
0.93,4247,4247,0.166,891.5481863055334,551.0,0.04112815858136911,0.035267264584271325,0.5127783371608625
0.94,4248,4248,0.158,617.3671469016236,557.0,0.14033917504743473,0.13367345469411018,0.46894937864916486
0.95,4249,4249,0.179,837.4502681965973,562.0,0.07810635892312892,0.040492196274160654,0.5645492195038224
0.96,4250,4250,0.189,1025.8632917376272,556.0,0.03720066928206983,0.014846638157456736,0.5579331041360178
0.97,4251,4251,0.179,955.3893779048782,554.0,0.049069012412393094,0.03686856426265729,0.5552845293604003
0.98,4252,4252,0.175,822.5718283452564,568.0,0.07916186511136443,0.07012623475795887,0.52750295460181
0.99,4253,4253,0.244,816.4561578736818,557.0,0.2372803203552095,0.022434839304540523,0.45891337183144776
1.0,4254,4254,0.213,995.4546214733991,567.0,0.07508131830589418,0.028908431827284187,0.5237095617960151
1.01,4255,4255,0.182,1065.4331171411075,569.0,0.01665485252696984,0.014466225147712597,0.5180044255069239
1.02,4256,4256,0.17,1168.971779480283,552.0,0.011012511793951152,0.015084717245672332,0.5007611367631948
1.03,4257,4257,0.171,921.0927148559476,557.0,0.02695178732078907,0.03254951026744194,0.49666502933018075
1.04,4258,4258,0.182,766.6440787542027,561.0,0.06593557833601041,0.05783295793898298,0.49151433952662815
1.05,4259,4259,0.185,1010.0925441995189,560.0,0.02026717531722556,0.015010363275250386,0.5480352085345932
1.06,4260,4260,0.17,769.9131290605593,559.0,0.05388880124519417,0.055937164785924254,0.49617709649583797
1.07,4261,4261,0.17,1191.5104849535942,567.0,0.004963727954837835,0.005336764808990418,0.4964442568278533
1.08,4262,4262,0.17,1324.874836055029,571.0,0.0034115170061950833,0.004897290673210572,0.48139604125498314
1.09,4263,4263,0.184,936.4477715283626,548.0,0.03049562541746766,0.027200217704836927,0.5208382844833237
1.1,4264,4264,0.176,866.339908162994,556.0,0.035478113186523275,0.04193316311356732,0.517361265153214
1.11,4265,4265,0.163,662.3660338112505,548.0,0.07492347060527588,0.10674264741639108,0.3791431798589662
1.12,4266,4266,0.207,970.2037892480602,553.0,0.028709820725425973,0.012559539650585967,0.49702010884556713
1.13,4267,4267,0.175,753.1299327431724,567.0,0.052578905029779285,0.06329193482748507,0.4951956468804405
1.14,4268,4268,0.199,873.0560543201698,548.0,0.04257336456969928,0.027771905467275145,0.5064467824185809
1.15,4269,4269,0.166,1143.4694079852536,569.0,0.003916234128497576,0.008376709571312372,0.4372615815791048
1.16,4270,4270,0.17,1078.917804468949,560.0,0.00902332879697998,0.01709322401188408,0.4839160874001812
1.17,4271,4271,0.196,1072.286823522418,555.0,0.017070203208328184,0.011091985419916553,0.549780708752298
1.18,4272,4272,0.198,991.9399436262435,561.0,0.028809515106074407,0.02180016180120796,0.5690382973131618
1.19,4273,4273,0.193,942.6385294307498,557.0,0.030512454657875405,0.024202274411807764,0.5493260313745743
1.2,4274,4274,0.201,725.4158229042213,553.0,0.07759293709694748,0.05527203139329188,0.48365351802695733
1.21,4275,4275,0.203,798.6841955393498,564.0,0.06329697981904539,0.04509658613450399,0.4886365744447395
1.22,4276,4276,0.189,935.3860905050069,555.0,0.027483680099148054,0.02923912845731913,0.5027265682456235
1.23,4277,4277,0.161,867.5976718621,549.0,0.01952042094879929,0.049234648890308014,0.4006739756330727
1.24,4278,4278,0.179,804.1661196178087,560.0,0.03814041949003427,0.04827387485046407,0.46067122456347154
1.25,4279,4279,0.195,906.8258987010992,567.0,0.029580110321122247,0.026170384885973067,0.544199443364425
1.26,4280,4280,0.207,1136.4655058511155,557.0,0.007358904854955339,0.004548763820946217,0.5181148324210592
1.27,4281,4281,0.188,868.3783958716137,567.0,0.028876056433009424,0.03108970060602885,0.49768045357516666
1.28,4282,4282,0.208,830.5475357661447,557.0,0.05221581155979845,0.03285429776861179,0.5422987130732171
1.29,4283,4283,0.182,927.8302944843316,570.0,0.02215045121195218,0.02854563778271974,0.5437376594046017
1.3,4284,4284,0.175,905.0041366708243,549.0,0.02037019507431324,0.035124212997735424,0.5165314201727317
1.31,4285,4285,0.192,1091.8466193525594,549.0,0.012630536037149519,0.012715584906851422,0.5230358145400259
1.32,4286,4286,0.174,1127.948872061815,558.0,0.007107273953125658,0.014033541964130168,0.5521202643318919
1.33,4287,4287,0.193,1199.4307978845923,559.0,0.010421971268804852,0.009816875187406737,0.5752321603551847
1.34,4288,4288,0.205,1006.6940170440798,559.0,0.026678865198655293,0.020678016435693582,0.5305512715964047
1.35,4289,4289,0.199,1010.9897291141468,552.0,0.01478497740973593,0.015025775641739783,0.5307449056666163
1.36,4290,4290,0.18,1226.799717954301,550.0,0.006614280474839315,0.011892060478781654,0.6281682923725175
1.37,4291,4291,0.18,973.1270669367292,557.0,0.017122662781054596,0.028751314582088836,0.5734999264032874
1.38,4292,4292,0.195,942.2569327788661,560.0,0.023629426286203365,0.02444117105293752,0.5409967043211033
1.39,4293,4293,0.18,996.6963027042143,551.0,0.011087657829024152,0.01838284450422263,0.5115982357068205
1.4,4294,4294,0.177,1285.5335985298636,557.0,0.002570264099036979,0.005297047505498265,0.5345668674365872
1.41,4295,4295,0.23,741.1305027710683,553.0,0.07593576574364178,0.03498627857791227,0.43678615613739535
1.42,4296,4296,0.183,897.6827482154505,554.0,0.02509309158664927,0.04349681308428189,0.5099318052606839
1.43,4297,4297,0.187,866.3665423741343,557.0,0.02811234335710134,0.04138144058006678,0.550946614889525
1.44,4298,4298,0.164,1338.8582910458001,557.0,0.0015489581100297499,0.005454635919160729,0.520146549815113
1.45,4299,4299,0.193,989.8453840996345,561.0,0.02001055630783039,0.02387363561469655,0.5582851226598191
1.46,4300,4300,0.234,704.3195546287515,561.0,0.1045555244293588,0.04756988927393289,0.48519792437567266
1.47,4301,4301,0.21,808.9470365593891,557.0,0.05921917459741808,0.048426576613279794,0.5212210228638388
1.48,4302,4302,0.245,664.4154663761555,561.0,0.13669374738574247,0.055603529883760036,0.42082295880795983
1.49,4303,4303,0.188,1054.4362975488905,551.0,0.015172097757616581,0.022767934320438478,0.5513418686811575
1.5,4304,4304,0.179,1183.8008158997975,563.0,0.005976044975373196,0.012110562684758906,0.5706093812172819
1.51,4305,4305,0.172,956.4345852521051,561.0,0.011664814337837068,0.03356695827291514,0.5162897152932973
1.52,4306,4306,0.204,785.5477240257895,544.0,0.04365957467647583,0.043402383270721996,0.5949033715246943
1.53,4307,4307,0.18,1035.4479428896623,561.0,0.012260939021850725,0.02622954942266466,0.5608160037514975
1.54,4308,4308,0.186,950.5591157630945,555.0,0.016182992258723945,0.026634405888791672,0.5825162586924633
1.55,4309,4309,0.194,835.1683081607905,555.0,0.036630633419690535,0.04570597293835122,0.5729620021008479
1.56,4310,4310,0.17,1029.0109185002175,552.0,0.005831591074588911,0.02065867345720784,0.5004069266737481
1.57,4311,4311,0.184,1475.0328976147382,548.0,0.001619368679683574,0.0030398820858733716,0.5856694936668805
1.58,4312,4312,0.193,731.8609622068769,552.0,0.040541033628156156,0.055399557851715485,0.496570932610225
1.59,4313,4313,0.168,1062.8927664874677,553.0,0.005080394959014678,0.018936479444659177,0.47947364297509554
1.6,4314,4314,0.183,1079.2778984478525,553.0,0.0066946152562255366,0.01563090701250767,0.49418513464685443
1.61,4315,4315,0.171,1133.4965117121342,559.0,0.004391173441150941,0.0151961722881935,0.5792251321039795
1.62,4316,4316,0.209,872.9255359219342,549.0,0.03035212090645026,0.029012303466686998,0.6173102878280987
1.63,4317,4317,0.203,670.4464827010938,553.0,0.0512594563852805,0.056896192495800225,0.47016851511210545
1.64,4318,4318,0.185,1067.9717625943535,557.0,0.006929311172670593,0.013640423803462538,0.6019268904909134
1.65,4319,4319,0.183,915.64301101345,547.0,0.014241871496464649,0.03054411548699443,0.5853765148011796
1.66,4320,4320,0.177,826.1800162133703,555.0,0.019709840541502512,0.047908743696743174,0.5254735992952939
1.67,4321,4321,0.17,1511.4122175415418,552.0,0.0009039620154521497,0.0037402441063096145,0.6289118397301676
1.68,4322,4322,0.183,938.013871875023,557.0,0.018430351112907323,0.03819882899190581,0.6162535223524572
1.69,4323,4323,0.173,1282.3017457435176,555.0,0.0015068973469097423,0.005830208930882956,0.5384410182529437
1.7,4324,4324,0.19,990.4964654421075,549.0,0.013425126385618134,0.023774386119025274,0.6157003006485267
1.71,4325,4325,0.19,899.9374126812454,559.0,0.021369652424441762,0.03736585147492453,0.6217133452867214
1.72,4326,4326,0.193,1118.1109584822836,563.0,0.007775264289451302,0.011167514947276426,0.572156369025638
1.73,4327,4327,0.191,971.292239293052,555.0,0.014748768456394227,0.02555885792536569,0.5592919370615022
