enviorment change rate,planned master run,master run,apex evolution rate,fitness,max species,fit sigma left,fit sigma right,fit r2
0.58,5899,5899,0.326,315.6015749962938,847.0,3.5,0.005472771167611916,0.14010438239942458
0.59,5900,5900,0.05,241.533177817099,743.0,0.041999999999999996,0.34129756586078425,0.17164185856600866
0.6,5901,5901,0.293,524.7180977848271,952.0,0.0006375734855005381,3.5000000000000004e-05,0.1916463501354302
0.61,5902,5902,0.358,294.5524876699454,835.0,3.5,0.0032047677576116243,0.043261205494094734
0.62,5903,5903,0.386,218.61068414180323,870.0,0.378963745389239,0.012201686886368078,0.07076976579503491
0.63,5904,5904,0.38,209.4874798845723,913.0,0.3740183457057206,0.020004244339097758,0.01660591862337324
0.64,5905,5905,0.363,315.0537559368249,795.0,3.5,0.000990085829728766,0.06483176771617627
0.65,5906,5906,0.341,202.27759972420134,826.0,3.5,0.05581739593145599,0.1434477877353637
0.66,5907,5907,0.237,266.3573315737588,833.0,0.21318923239334595,0.1239091124505216,0.3413340327149589
0.67,5908,5908,0.341,322.0978279170138,936.0,1.0751076623944098,0.0028310290383274533,0.10588765127631816
0.68,5909,5909,0.379,200.83161995619795,760.0,3.5,0.01648658685059227,0.07927720866013721
0.69,5910,5910,0.291,225.7833572042329,755.0,0.3224747223747844,0.10577208515227152,0.1380764035580544
0.7,5911,5911,0.39,221.05546145906965,989.0,0.38310091382624556,0.007958827280514221,0.04808399832884147
0.71,5912,5912,0.328,307.7004614639434,777.0,3.5,0.0032709531919973642,0.15215663500382282
0.72,5913,5913,0.296,231.37954791881208,935.0,1.0168745575568838,0.09639277190641463,0.17668858739029203
0.73,5914,5914,0.4,208.85167632003512,981.0,0.3886338094686776,0.041999999999999996,0.011141476340131962
0.74,5915,5915,0.052,195.0947954178015,855.0,0.0020943805144768655,0.3383545674297582,0.22419968438661697
0.75,5916,5916,0.05,213.2063952395585,932.0,0.041999999999999996,0.35178780299587753,0.1280314546413165
0.76,5917,5917,0.375,193.74278442911594,849.0,0.42687802396962066,3.082638435932532,0.003711712913003762
0.77,5918,5918,0.391,584.0197901499827,808.0,3.5000000000000004e-05,3.5000000000000004e-05,0.14429790504094486
0.78,5919,5919,0.326,230.56130352259643,1030.0,0.4144129996053171,0.05489647630875459,0.23514478981568854
0.79,5920,5920,0.389,196.54986612250482,947.0,3.5,0.00818422916412161,0.03434452077920591
